P-ID,Lat_(WGS84_GPS),Long_(WGS84_GPS),Address,Eircode,Routing_Key
4456977,53.7342999,-6.8853955," 31 taylor hall, kells, meath",A82 C3F4,A82
4326180,52.8749051,-8.202607400000002," 31 the avenue, drummin village, nenagh, tipperary",E45HH75,E45
4432406,53.28265250000001,-9.0794173," 31 the baily, dangan, galway city",H91XT6C,H91
4434631,53.2863024,-6.2356929," 31 the willows, rockfield, dundrum,   dublin 16",,D14
4467694,52.657059200000006,-7.2562434000000025," 31 vicar street, kilkenny, r95 anw9",R95 ANW9,R95
4373945,53.2320866,-6.667343799999999," 31 watersedge, oldtown demesne, naas, co kildare",,W91
4442298,53.27612579999999,-6.2853777000000015," 31 whitechurch park, rathfarnham, dublin 16",D16F2V4,D16
4364028,53.575777,-6.1126510000000005," 31, mill hill park, skerries, county dublin",K34TH73,K34
4439906,53.2754998,-9.101002," 31, riasc na ri, knocknacarra, galway city",H91AK7X,H91
4463376,51.9554828,-7.8472503000000025," 311 pier head, youghal, cork",P36D281,P36
4420399,53.3424844,-6.2885155," 31d echlin street, the liberties, dublin 8, dublin",,D08
4466353,52.63759779999999,-8.635911," 32  glendara, kilteragh, dooradoyle, co. limerick",,V94
4347956,53.4460034,-6.1814426," 32 abington, malahide, dublin",K36D998,K36
4466991,53.510726,-7.141749000000001," 32 aisling court, killucan, westmeath",N91CK88,N91
4440138,52.44933270000001,-6.355321599999999," 32 ashfield, blackwater, wexford",Y21KX83,Y21
4448783,52.3398781,-6.4754780000000025," 32 bayview drive, wexford town, wexford",Y35H6V3,Y35
4413609,52.98105150000001,-6.967465499999999," 32 bridgefield manor, athy, co. kildare, r14 w667",R14 W667,R14
4451700,53.33042510000001,-6.347447499999999," 32 camac park, bluebell,   dublin 12",,D12
4460730,53.3874054,-6.3147337," 32 cardiffsbridge avenue, finglas, dublin 11",D11P9C2,D11
4440961,52.3469583,-7.707499500000001," 32 cascade park, clonmel, tipperary",E91 VX82,E91
4442853,53.31679570000001,-6.3038305," 32 cashel avenue, crumlin, dublin 12",,D12
4462067,53.6123234,-6.1950194000000005," 32 chapel grove, balbriggan, co. dublin k32 w959",K32 W959,K32
4467452,52.5445357,-8.600401999999999," 32 cluain ard, fedamore, limerick",V35TN63,V35
4464119,53.66748689999999,-7.982422," 32 cnoc na gaoithe, lanesboro, longford",N39 C579,N39
4446095,51.8834679,-8.612068699999998," 32 coolroe heights, ballincollig, cork",P31 KH36,P31
4304212,52.7640147,-6.2338954000000015," 32 croghan view, , coolgreany, gorey, co wexford",Y25C654,Y25
4468224,53.2749335,-8.976197500000003," 32 duirling, roscam, galway city",H91YWN3,H91
4465086,53.5240909,-6.1795338," 32 dun emer gardens, lusk, dublin",,K45
4467872,53.1892702,-6.1726389," 32 eagle valley, enniskerry, wicklow",A98F868,A98
4455260,53.3085907,-6.3252916999999975," 32 fernhill park, manor estate, terenure, dublin 12",,D12
4465130,53.3714848,-6.402400599999999," 32 fernleigh grove, castleknock, dublin 15, d15 fk12",D15 FK12,D15
4462884,53.43763910000001,-6.1545406," 32 galtrim grange, malahide, dublin",K36A585,K36
4468420,53.846802,-9.301248500000002," 32 gladesville, castlebar, mayo",F23T670,F23
4465377,52.6636462,-8.539948599999999," 32 glenside, annacotty, castletroy, limerick",V94T9V0,V94
4464926,53.6089358,-6.2012243," 32 hampton gardens drive, balbriggan, co. dublin k32 c958",K32 C958,K32
4464741,53.33527110000001,-6.2931838," 32 haroldville avenue, rialto, dublin 8",,D08
4433351,52.65956800000001,-8.632869300000001," 32 henry street, limerick city, limerick",V94XF24,V94
4432100,52.6608378,-8.600902099999999," 32 hilltop, saint patrick's road, limerick city, co. limerick",,V94
4464980,53.38943099999999,-6.4113941999999975," 32 ingle wood drive , clonsilla, dublin",D15YA4P,D15
4444892,52.240108,-6.3591871," 32 kilrane manor, kilrane, wexford",Y35 XT85,Y35
4441177,53.2999005,-6.2638276," 32 landscape avenue, churchtown, dublin 14",,D14
4449091,53.34653100000001,-6.2643435," 32 lower ormond quay, , dublin 1, dublin",D01K6R6,D01
4454258,53.3497034,-6.344532399999999," 32 main street, chapelizod, dublin 20",,D20
4460202,53.434212,-6.1352481," 32 martello court, portmarnock, county dublin",D13KX75,D13
4468099,52.6613851,-7.246304099999999," 32 meadow way, castlecomer road, kilkenny, kilkenny",R95 NTY3,R95
4446647,53.3893453,-6.218634," 32 montrose crescent, artane, dublin 5, d05 v4a4",D05 V4A4,D05
4456075,53.2900977,-6.220100599999999," 32 mount anville wood, goatstown, dublin 14",D14KN30,D14
4436998,53.6100448,-6.202760400000002," 32 moylaragh rise, balbriggan, county dublin",K32HH96,K32
4450539,53.3168378,-6.2229778," 32 nutley road, donnybrook, dublin 4, d04 k7f3",D04 K7F3,D04
4379382,52.6505276,-7.2519662," 32 patrick street, kilkenny, r95 tcf6",R95 TCF6,R95
4441391,53.32346170000001,-6.235951999999998," 32 pembroke cottages, donnybrook, dublin 4",,D04
4463101,53.3404549,-6.2331276," 32 penrose street, ringsend, dublin 4",,D04
4436546,53.3627098,-6.181404799999998," 32 pintail house, red court oaks, seafield road, clontarf,   dublin 3",D03CR60,D03
4422594,53.26234909999999,-9.0724438," 32 pointe boise, salthill, galway, h91 dn88",H91 DN88,H91
4463695,52.3369059,-6.4980743," 32 radharc na mara, coolcotts, wexford town, wexford",,Y35
4467560,53.0598937,-8.807571800000002," 32 rinn duín, , gort, galway",H91 PX0N,H91
4459907,53.32824859999999,-6.395355700000001," 32 rosebank place, clondalkin,   dublin 22",,D22
4462190,52.2578313,-7.1163887," 32 shortcourse, waterford city, waterford",X91 XO5H,X91
4439239,53.3256677,-6.2209039000000015," 32 shrewsbury, ballsbridge, dublin 4",,D04
4462628,53.2857583,-6.223317400000001," 32 stillorgan gate, kilmacud road upper, stillorgan, dublin",D14E4C9,D14
4454686,53.303549200000006,-6.3769364," 32 the grove, kingswood, dublin 24",,D24
4468058,53.3804835,-6.2906337," 32 the iona, prospect hill, finglas, dublin 11",,D11
4449245,53.70783720000001,-6.335779899999999," 32 the park, martello village, drogheda, louth",A92 TW8P,A92
4467456,53.44581899999999,-6.2027179000000014," 32 the rise, melrose park, kinsealy, county dublin",,K67
4453084,51.91306270000001,-8.0482137," 32 tuarinn alainn, castlemartyr, cork",P25HH28,P25
4457124,53.30316149999999,-6.3228559," 32 willington green, templeogue, dublin 6w, d6w w021",D6W W021,D6W
4435053,53.2867948,-6.3793253," 320 virginia heights, tallaght, dublin 24",D24N8YF,D24
4464271,53.214558,-6.6537992," 321 sunday's well, naas, co kildare",,W91
4379764,53.12657420000001,-6.072212599999999," 322 charlesland park, greystones, wicklow",A63V303,A63
4454679,53.3142821,-6.2962941999999975," 322 kimmage road lower, dublin 6w",,D6W
4466057,53.34251210000001,-6.355338400000001," 324 ballyfermot road, ballyfermot,   dublin 10",,D10
4460058,53.3911452,-6.1337931," 325 sutton park, sutton, dublin 13, sutton, dublin 13",D13RF81,D13
4465806,52.54408000000001,-7.386817400000001," 329 mill street, callan, kilkenny",R95 N5H6,R95
4456721,53.2908364,-6.1530112999999975," 32a carrickbrennan lawn, monkstown, co dublin a94t3f1",A94T3F1,A94
4444302,53.4642007,-6.2136292," 32c crescent plaza, swords, co. dublin k67 ya78",K67 YA78,K67
4419220,53.39371569999999,-6.2819533," 32b willow parkcrescent, glasnevin, dublin",D11AD68,D11
4467348,51.9127111,-8.474013900000001," 33  orchard court, blackpool,   cork city",,T23
4459564,52.6839833,-7.033585800000001," 33 an choill rua, paulstown, kilkenny",R95TY82,R95
4462804,53.34445119999999,-8.941682199999997," 33 an mhainistir, lakeview, claregalway, galway",H91 CA4T,H91
4446191,54.00306750000001,-6.424446400000001," 33 ard na si, lis na dara, dundalk, louth",A91 D928,A91
4440917,53.2379046,-7.3198060000000025," 33 ard rhiada, geashill, offaly",R35YH50,R35
4434537,53.33241500000001,-6.242575899999999," 33 arranmore, 13-17 pembroke road, ballsbridge, dublin 4, d04 wc53",D04 WC53,D04
4459773,53.38634039999999,-6.2291862," 33 beaumont hall, beaumont woods, beaumont,   dublin 9",BEAUMON,BEA
4453591,53.2839353,-6.2336665," 33 balally drive, dundrum, dublin 16",D16WK16,D16
4443421,53.3301876,-6.3473824," 33 camac park, bluebell,   dublin 12",,D12
4466663,53.2820622,-6.1575545," 33 casement villas, dun laoghaire, co dublin",A96FY80,A96
4465384,53.2851192,-6.126777700000001," 33 coldwell street, glasthule, county dublin",A96YN32,A96
4455556,53.3761913,-6.221362699999999," 33 collins avenue, donnycarney, dublin 9",D09T3V7,D09
4460263,51.8766164,-8.540524399999999," 33 curraheen drive, curraheen estate, bishopstown, cork, t12d6ea",T12D6EA,T12
4450904,53.335834,-6.2907397000000005," 33 emerald square, cork street, dublin 8, dublin",D08R6K2,D08
4467568,53.9743375,-6.7153488," 33 emmet street, carrickmacross, monaghan",A81WR88,A81
4460139,53.3488436,-6.4293776," 33 fforster lawn, lucan, dublin",,K78
4463433,52.66298099999999,-7.2534129," 33 greenshill, kilkenny, kilkenny",R95C3HA,R95
4457661,53.388811200000006,-6.2764304000000015," 33 hillcrest park, glasnevin, dublin 11",D11H6E5,D11
4457082,51.883429,-9.5648195," 33 inbhear sceine, kenmare, kenmare, kerry",V93F950,V93
4440203,53.3220254,-6.3170965," 33 innismore, crumlin village, dublin 12",,D12
4467134,51.90997279999999,-8.435526199999998," 33 iona place, mayfield, cork, t23 p2f1",T23 P2F1,T23
4450414,53.2700937,-6.3706177," 33 kiltipper gate, tallaght, dublin 24",D24CA88,D24
4443731,53.2814515,-6.266848299999999," 33 llewellyn lawn, rathfarnham, dublin 16",,D16
4456698,53.32212850000001,-6.2972388," 33 lismore road, crumlin,   dublin 12",,D12
4466633,53.37079870000001,-6.398863299999999," 33 luttrellstown grove, castleknock, dublin 15",,D15
4466696,53.8412228,-9.324034," 33 meadow park, castlebar, mayo",F23 TH72,F23
4464356,53.3138538,-6.251567099999999," 33 milltown avenue, mount st anne's, milltown, dublin 6",,D06
4450287,53.4409453,-6.1508962," 33 mountfield park, malahide, county dublin",K36CV60,K36
4446601,53.45345870000001,-6.207367899999999," 33 mountgorry wood, malahide road, swords, county dublin",K67 HR60,K67
4450842,51.8653632,-8.4522256," 33 newton court, douglas, grange, cork",T12NW5X,T12
4459645,53.251034,-6.1830481," 33 oak house, carrickmines green, carrickmines, dublin 18",,D18
4449865,53.3932793,-6.2600728," 33 oldtown avenue, santry, dublin 9",D09X6V6,D09
4462707,52.3558172,-7.690255099999999," 33 pairc árd, newcastle, clonmel, tipperary",E91WF51,E91
4465974,51.8932967,-8.3966523," 33 ravensdale road, mahon, cork, t12 nxa6",T12 NXA6,T12
4467339,51.82746909999999,-8.3940741," 33 roselawn, janeville, shannonpark, carrigaline, cork",,P43
4462747,53.3602725,-6.2587568," 33 sherrard avenue, north city centre,   dublin 1",D01CP83,D01
4462711,53.347872,-6.2779406," 33 smithfield village , smithfield, dublin 7",,D07
4432457,53.2888942,-6.2851814999999975," 33 st enda's drive, rathfarnham, dublin 14",D14N5Y0,D14
4465366,53.1575788,-7.192054400000001," 33 st. michaels park, portarlington, laois",R32R2T3,R32
4466903,51.8932751,-8.4752755," 33 stephen street, city centre sth, cork city",T12H6RF,T12
4417312,53.52804570000001,-7.3349696," 33 the brosna, mullingar, westmeath",,N91
4468614,53.3432875,-6.338878500000001," 33 the steeples, chapelizod, dublin 20",,D20
4437647,53.7169945,-6.884013799999999," 33 townparks manor, kells, meath",,A82
4467151,53.3233297,-6.2375416," 33 victoria avenue, donnybrook, dublin 4",D04F2PO,D04
4448594,53.37891550000001,-6.2359934999999975," 339 grace park heights, drumcondra, dublin 9",D09 W3C5,D09
4435821,53.3439,-6.262027499999999," 34 adelaide square, whitefriar street, dublin 8, dublin",D08P8N5,D08
4453783,52.68392530000001,-7.0336344," 34 an choill rua, paulstown, paulstown, kilkenny",R95P304,R95
4447447,53.52840029999999,-7.324490000000001," 34 beech grove, mullingar, westmeath",N91 K0W0,N91
4417089,52.4044864,-6.937347," 34 belleville, mountgarrett, new ross, wexford",Y34AW80,Y34
4455367,53.2864791,-6.185315399999999," 34 carysfort woods, blackrock, county dublin",A94X276,A94
4454239,53.2463484,-6.120954599999999," 34 castle court, killiney hill road, killiney, county dublin",,A96
4468280,52.67441170000001,-7.7113486999999985," 34 castle park, twomileborris, thurles, co. tipperary",,E41
4448705,53.3867892,-6.415886599999999," 34 charnwood grove, clonsilla,   dublin 15",D15F8P4,D15
4446541,53.35221410000001,-6.4396710000000015," 34 cherbury park road, lucan, dublin",K78R5H2,K78
4413613,53.307164,-6.3706779," 34 chestnut road, kingswood, tallaght, dublin 24",,D24
4459900,53.36694470000001,-6.224914," 34 copeland avenue, clontarf, dublin 3",,D03
4446407,53.31685970000001,-6.3296711," 34 cromwellsfort road, walkinstown,   dublin 12",,D12
4404301,52.667522700000006,-8.641376600000001," 34 elm park, ennis road, limerick, v94 y31a",V94 Y31A,V94
4440847,53.3555573,-6.236510399999999," 34 fairfield avenue, east wall,   dublin 3",D03CV40,D03
4433862,51.8072239,-8.3893504," 34 fernlea, ferney road, carrigaline, cork",P43D562,P43
4460453,53.30779939999999,-6.206797400000001," 34 fosterbrook, stillorgan road, blackrock, county dublin",,A94
4455116,53.31434599999999,-6.248553599999998," 34 glenmalure square, milltown, dublin 6",,D06
4449480,53.3371282,-6.556288700000001," 34 grattan court, celbridge, co. kildare",W23 C522,W23
4444069,53.3471954,-7.588517399999999," 34 heather  grove, kilcoursey, clara, offaly",R35NA46,R35
4462827,52.2566661,-9.6859491," 34 hunters wood, ballyseedy, tralee, co. kerry, v92f6xe",V92F6XE,V92
4468102,53.3393522,-6.251456999999999," 34 john street south, south city centre, dublin 8",,D08
4467152,52.66035770000001,-8.635695499999999," 34 jutland hall, city centre (limerick), limerick city",V94Y9E4,V94
4406086,53.3589795,-6.238242," 34 leinster avenue, north strand, dublin 3",,D03
4431528,51.8792191,-9.581223," 34 main street, kenmare, co kerry, v93 k79f",V93 K79F,V93
4466524,53.27110450000001,-6.3700939000000005," 34 marlfield terrace, kiltipper, tallaght, dublin 24",,D24
4468600,53.70636220000001,-6.3159822," 34 melrose avenue, stameen, drogheda, louth",,A92
4456236,53.31893179999999,-6.3211878," 34 moeran road, walkinstown, dublin 12",,D12
4460531,53.2927203,-6.3072599," 34 orchardstown drive, rathfarnham, dublin 14",,D14
4455840,53.30846529999999,-6.2695361," 34 orwell place, marianella, dublin 6, rathgar",,D06
4451143,53.34361850000001,-6.3292395999999975," 34 park street, the ranch, ballyfermot, dublin 10",,D10
4450903,52.50000429999999,-6.5733193," 34 pearse road, enniscorthy, co. wexford",,Y21
4450673,52.50000429999999,-6.5733193," 34 pearse road, enniscorthy, co. wexford, enniscorthy, wexford",Y21 A6R6,Y21
4461202,53.2990275,-6.2881262000000016," 34 rathfarnham mill, rathfarnham, dublin 14",D14AE94,D14
4467336,53.5121687,-8.8414473," 34 rivercrest, tuam, galway",H54 WK88,H54
4463225,54.2583613,-8.473853700000001," 34 rusheen ard, sligo city, sligo",,F91
4460028,53.36038050000001,-6.26234," 34 st. benedict's gardens, dublin 7",BENEDIC,BEN
4418555,53.18456629999999,-6.1275337," 34 saran wood, bray, wicklow",A98 F865,A98
4460366,53.3257614,-6.2210750999999975," 34 shrewsbury, ballsbridge, dublin 4",D04E2T7,D04
4447823,51.9076781,-8.449914199999998," 34 st anne's drive, montenotte, cork city, cork",T23 TXF4,T23
4442846,53.22969570000001,-6.126934599999999," 34 stonebridge close, shankill, dublin 18",,D18
4463118,53.03281819999999,-7.2831213," 34 summerhill, stradbally road, portlaoise, portlaoise, laois",R32D6KO,R32
4433256,53.31189129999999,-6.2582377000000005," 34 temple square, temple road, dartry, dublin 6, d06 x0c9",D06 X0C9,D06
4416329,53.2751961,-6.2465793," 34 the avenue, woodpark, ballinteer, dublin 16",D16VX31,D16
4463241,53.34642170000001,-6.2757118," 34 the chandler, arran quay, dublin 7, dublin",D07 F44X,D07
4466656,53.3352981,-6.2270343," 34 the lansdowne, pembroke square, barrow street, ballsbridge, dublin 4",,D04
4430320,53.3519818,-6.2513815999999975," 34 the millhouse, foley street, north city centre,   dublin 1",,
4462942,53.3951406,-6.128679900000002," 34 turnberry square, baldoyle,   dublin 13",D13N573,D13
4456588,52.796546,-6.177798699999999," 34 woodlands park, arklow, wicklow",Y14 P598,Y14
4454048,53.2871177,-6.222968400000001," 34 woodley park, kilmacud, dublin 14",D14XA44,D14
4456442,52.38857729999999,-6.4445126," 34 woodview, castlebridge, co wexford, y35 x326",Y35 X326,Y35
4467484,53.18146489999999,-6.8127213000000015," 3449 lakeside park, newbridge, kildare",W12CR44,W12
4458925,53.2756212,-8.963944099999997," 346 boireann bheag, roscam,   galway city",H91N4AE,H91
4404289,53.32452239999999,-6.2971277999999975," 348a kildare road, crumlin, dublin 12",,D12
4458740,54.4507539,-8.289788099999999," 34a oakfield manor, kinlough, leitrim",F91 R6K0,F91
4465028,53.304838,-6.3568121," 34a tamarisk avenue, kilnamanagh,   dublin 24",,
4452953,53.39275350000001,-6.2813352," 34b willow park crescent, glasnevin, dublin 11",34B WILL,34B
4460187,52.8150971,-8.4340312," 34conoc cluain, ballina, tipperary",V94YKT4,V94
4465689,54.1792735,-8.493717300000002," 35 abhainn mor, collooney, sligo",F91V9H0,F91
4447805,51.89147929999999,-8.445347199999999," 35 belfield abbey, boreenmanna road, ballinlough, cork, t12 y88n",T12 Y88N,T12
4437316,53.2989024,-6.2847386," 35 blackburne square, rathfarnham gate, rathfarnham, dublin 14",D14HR70,D14
4400664,51.8948214,-8.4105416," 35 blackrock mews, eden, convent road, blackrock, cork",,A94
4468135,53.27652330000001,-8.967874," 35 boireann bheag, roscam, galway, h91 e086",H91 E086,H91
4444009,53.27328120000001,-6.3693829000000015," 35 carrigmore drive, aylesbury, tallaght, dublin 24",,D24
4416669,52.719749,-7.583866599999999," 35 chapelfield, urlingford, kilkenny",E41 WC79,E41
4453935,53.3628725,-6.1903742," 35 chelsea gardens, clontarf, dublin 3, d03 yy38",D03 YY38,D03
4449094,53.31933910000001,-6.2460023," 35 cherryfield ave lower, ranelagh, dublin 6",D06F4E7,D06
4463930,53.40451479999999,-6.1757503000000025," 35 churchwell avenue, belmayne, balgriffin, dublin 13, d13 r523",D13 R523,D13
4451216,52.67422,-8.652492500000001," 35 coolraine heights, old cratloe road, limerick , limerick city, limerick",V94 HX9R,V94
4421024,51.95641679999999,-7.858595299999997," 35 cork hill, youghal, cork",P36NX60,P36
4453387,51.8046087,-8.393491599999999," 35 daffodil way, forest hill, carrigaline, cork",P43XT98,P43
4430586,53.29333670000001,-7.502024," 35 eiscir summer road, tullamore, offaly",R35 N9Y0,R35
4434817,53.40047320000001,-6.1697716000000025," 35 elmfield walk, clare hall, dublin 13",,D13
