Unnamed: 0,amenity_id,lattitude,longitutude,amenity,Distance,Score,Amenity_Group,lattitude_rad,longitutude_rad,Amenity_Group_0,Amenity_Group_1
2025,Act2025,54.953858,-7.732330999999999,Donegal Regional Cultural Centre,,,"Craft,Shopping,Movies,Cinema,Venue,Art Gallery,Music",0.959125758773426,-0.13495463480402564,Craft,Shopping
2026,Act2026,54.650554661055295,-8.11182673299788,Donegal Scenic Travel,,,"Activity Operator,Tour",0.9538321168765486,-0.14157808484210796,Activity Operator,Tour
2027,Act2027,55.204848999999996,-7.658401,Donegal Sea Kayaking,,,"Kayaking,Activity Operator",0.963506378116299,-0.13366431288802624,Kayaking,Activity Operator
2028,Act2028,54.657154441450004,-8.10743718642428,Donegal Self Guided Historic Town Walk,,,Walking,0.9539473047743449,-0.141501472801729,Walking,
2029,Act2029,55.0807878529441,-8.29268978419121,Donegal Self-guided Cycling Tours,,,Cycling,0.9613411026263727,-0.14473474058063465,Cycling,
2030,Act2030,55.1284585403159,-7.4576030363404,Donegal Tour Guide,,,"Covid Safety Charter,Activity Operator,Tour",0.9621731130776995,-0.1301597272908663,Covid Safety Charter,Activity Operator
2031,Act2031,54.952238,-7.7353309999999995,Donegal Tours,,,"Activity Operator,Tour",0.9590974844395438,-0.13500699468158547,Activity Operator,Tour
2032,Act2032,54.6521961,-8.1115482,Donegal Town Walking Tours,,,"Walking,Activity Operator,Tour",0.953860765390604,-0.1415732235242195,Walking,Activity Operator
2033,Act2033,54.653231536183206,-8.111823750430519,Donegal Trad Trail,,,"Activity Operator,Tour",0.9538788371611954,-0.14157803278648734,Activity Operator,Tour
2034,Act2034,54.322906,-9.345918600000001,Duplicate Downpatrick Head	Signature Point,,,Discovery Point,0.9481135689513828,-0.16311705119337894,Discovery Point,
2035,Act2035,52.221723,-8.581639,Doneraile Court & Wildlife Park,,,"Walking,Historic Houses and Castle,Public Park,Nature and Wildlife,Cafe,Food and Drink,Tour",0.9114410074144507,-0.14977785576755365,Walking,Historic Houses and Castle
2036,Act2036,53.778684,-7.492014,Donnelly's Coaches,,,"Transport,Coach,Road",0.9386151031895942,-0.13076031190551046,Transport,Coach
2037,Act2037,53.251114,-9.1517663,Donnelly's of Barna,,,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar",0.9294072696548478,-0.15972845430805913,Covid Safety Charter,Food and Drink
2038,Act2038,53.3243973,-6.2403906,Donnybrook Fair,,,"Shopping,Shopping Centres and Department Store,Food Shops",0.9306863045265745,-0.10891536258050445,Shopping,Shopping Centres and Department Store
2039,Act2039,53.8118572586071,-6.94599907910151,Donoghues Coaches,,,"Transport,Coach,Road",0.9391940857759036,-0.1212305537708154,Transport,Coach
2040,Act2040,53.249705000000006,-8.84534,Donoghue's of Galway,,,"Transport,Coach,Road",0.9293826779656872,-0.15438030645835524,Transport,Coach
2041,Act2041,53.92138320000001,-10.0206359,Dooega Beach Achill Island  ,,,"Bird Watching,Nature and Wildlife,Swimming,Swimming Pools and Water Park,Venue,Beach",0.9411056740695563,-0.17489308959854527,Bird Watching,Nature and Wildlife
2042,Act2042,54.7148525013334,-8.74773468474484,Dooey Beach ,,,"Beach,Swimming,Swimming Pools and Water Park,Venue,Walking",0.9549543258913229,-0.15267677233970564,Beach,Swimming
2043,Act2043,52.4654,-7.6999485,Dooks Fine Foods,,,"Covid Safety Charter,Food and Drink,Restaurant",0.915693973375833,-0.1343894535589986,Covid Safety Charter,Food and Drink
2044,Act2044,52.082737,-9.926052,Dooks Golf Links,,,"Golf,Golf Course",0.9090152441002739,-0.1732422891241682,Golf,Golf Course
2045,Act2045,53.0409745,-9.3451492,Doolin Cave,,,"Covid Safety Charter,Museums and Attraction,Cafe,Food and Drink,Food Shops,Shopping,Tour",0.9257396434913531,-0.16310362263011408,Covid Safety Charter,Museums and Attraction
2046,Act2046,53.0194709,-9.385823599999998,Doolin Cliff Walk Guided Tour,,,"Walking,Activity Operator,Tour",0.9253643348703212,-0.16381352483138722,Walking,Activity Operator
2047,Act2047,53.0168187196426,-9.376358102801609,Doolin Cycle Hub,,,Cycling,0.9253180455907278,-0.16364832073993701,Cycling,
2048,Act2048,53.0147984892062,-9.40478951835951,Doolin Ferry,,,"Transport,Coach,Road",0.9252827859179636,-0.16414454255242514,Transport,Coach
2049,Act2049,53.01511899999999,-9.405089,Doolin Ferry - Aran Islands,,,"Activity Operator,Tour,Boat",0.9252883798866035,-0.16414976949310098,Activity Operator,Tour
2051,Act2051,53.02176600000001,-9.369621,Doolin Market & Craft Fair,,,"Food and Drink,Restaurant,Shopping,Shopping Centres and Department Store,Food Shops",0.9254043919219839,-0.16353073611400362,Food and Drink,Restaurant
2052,Act2052,53.0141562555646,-9.326662134173722,Doolin Music House,,,Traditionally Irish,0.9252715768263508,-0.16278096246241258,Traditionally Irish,
2053,Act2053,53.015342000000004,-9.4045007,Doolin Pier,,,Embarkation Point,0.9252922719708357,-0.1641395017211115,Embarkation Point,
2054,Act2054,53.013743999999996,-9.397406,Doolin Pitch And Putt Club,,,"Golf,Pitch And Putt,General,Pitch and Putt,Activity Operator",0.9252643816093887,-0.16401567584667023,Golf,Pitch And Putt
2055,Act2055,53.013610899999996,-9.3887346,Doolin Rent a Bike,,,"Cycling,Bike Rental",0.9252620585761543,-0.1638643313659128,Cycling,Bike Rental
2056,Act2056,53.01515204474941,-9.40471591534424,Doolin2Aran Ferries - Aran Islands,,,"Transport,Coach,Road",0.9252889566262813,-0.1641432579374693,Transport,Coach
2057,Act2057,53.015151,-9.404714,Doolin2Aran Ferries - Aran Islands & Cliffs of Moher Cruise,,,"Transport,Activity Operator,Coach,Road,Tour,Boat",0.9252889383919644,-0.164143224508406,Transport,Activity Operator
2058,Act2058,53.666222999999995,-9.7813189,Doolough Valley,,,Discovery Point,0.9366522884595088,-0.17071621999255,Discovery Point,
2059,Act2059,52.816933552521,-8.65289999935735,Doon Forest,,,"Bird Watching,Nature and Wildlife,Fishing,Angling,Walking,Forest Park,Park and Forest Walk,Public Park",0.9218293912985568,-0.15102159483460098,Bird Watching,Nature and Wildlife
2060,Act2060,52.731846136284396,-9.525907553269631,Doonbeg Loop,,,Walking,0.9203443357332132,-0.1662584510451522,Walking,
2061,Act2061,51.648764,-10.055502,Dooneen Pier,,,Discovery Point,0.9014409863855165,-0.17550161784087487,Discovery Point,
2062,Act2062,51.56048580332911,-9.73284269824217,Dooneen Pier Green Coast Beach 2019,,,Beach,0.8999002411958864,-0.16987015066301478,Beach,
2063,Act2063,54.2683,-8.45691,Doorly Park,,,"Cycling,Walking,Forest Park,Park and Forest Walk,Public Park,Nature and Wildlife",0.9471605144600388,-0.14760092404483366,Cycling,Walking
